Location,Kilometers_Driven,Engine,Power,Seats,Price,Mileage(kmpl),Brand,Age,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Model_Frequency
10,32000,1198.0,86.8,5.0,5.25,16.5,9,9.0,False,False,False,True,False,False,False,False,0.009970089730807577
8,39000,1497.0,117.3,5.0,6.25,17.4,9,11.0,False,False,False,True,True,False,False,False,0.0448654037886341
3,14149,624.0,37.48,5.0,3.47,23.9,27,8.0,False,False,False,True,True,False,False,False,0.004154204054503157
9,103000,3125.5,228.075,5.0,8.85,10.13,19,19.0,False,False,False,True,False,False,False,False,0.002824858757062147
10,82000,1061.0,64.0,5.0,0.85,14.0,18,21.0,False,False,False,True,True,False,False,False,0.02558989697573945
9,34000,1798.0,157.75,5.0,13.65,13.7,25,10.0,False,False,False,True,False,False,False,False,0.008142239946826188
3,45180,2967.0,228.075,5.0,19.625,12.07,1,9.0,True,False,False,False,False,False,False,False,0.006314390162844799
0,2000,1197.0,81.8,5.0,7.75,22.0,18,7.0,False,False,False,True,True,False,False,False,0.05865736124958458
3,82321,2494.0,102.0,5.0,10.05,12.8,28,14.0,True,False,False,False,True,False,False,False,0.02725157859754071
8,7000,1995.0,154.0,5.0,9.75,12.05,2,14.0,False,False,False,True,False,False,False,False,0.016284479893652375
4,27000,2143.0,136.0,5.0,19.625,17.9,19,10.0,True,False,False,False,False,False,False,False,0.0029910269192422734
3,31271,2393.0,147.8,5.0,19.625,13.68,28,6.0,True,False,False,False,True,False,False,False,0.02725157859754071
6,55000,1298.0,97.7,5.0,0.7,15.9,18,21.5,False,False,False,True,True,False,False,True,0.0008308408109006315
4,24000,1248.0,74.0,5.0,5.21,25.2,18,11.0,True,False,False,False,True,False,False,False,0.05865736124958458
5,131500,2494.0,100.6,5.0,7.5,12.99,28,16.0,True,False,False,False,True,False,False,False,0.02725157859754071
4,72351,1364.0,97.7,5.0,2.65,23.59,28,13.0,True,False,False,False,True,False,False,False,0.010136257892987704
2,115000,1199.0,79.4,5.0,1.75,18.6,4,15.0,False,False,False,True,True,False,False,False,0.007643735460285809
6,82000,1399.0,68.0,5.0,1.0,13.8,8,15.0,True,False,False,False,True,False,True,False,0.0024925224327018943
4,20000,2143.0,170.0,5.0,19.625,19.27,19,9.0,True,False,False,False,False,False,False,False,0.01694915254237288
8,45560,1496.0,88.73,5.0,2.2,17.6,28,14.0,False,False,False,True,True,False,False,False,0.010136257892987704
7,57539,2494.0,102.0,5.0,12.83,12.8,28,8.0,True,False,False,False,True,False,False,False,0.02725157859754071
7,20004,2993.0,228.075,5.0,19.625,17.54,2,7.0,True,False,False,False,False,False,False,False,0.001163177135260884
9,54500,1498.0,108.4,5.0,4.1,21.13,25,13.0,True,False,False,False,True,False,False,False,0.0078099036224659356
6,27886,814.0,55.0,5.0,2.85,22.0,10,9.0,False,False,False,True,True,False,False,False,0.010136257892987704
9,66000,2354.0,158.8,5.0,3.7,11.1,9,18.0,False,False,False,True,False,False,False,False,0.00448654037886341
3,72202,1968.0,138.1,5.0,9.06,20.0,25,12.0,True,False,False,False,False,False,False,False,0.004818876703223662
4,70000,1798.0,157.8,5.0,4.75,13.4,25,14.0,False,False,False,True,True,False,True,False,0.004818876703223662
6,78233,1498.0,98.6,5.0,6.6,26.0,9,10.0,True,False,False,False,True,False,False,False,0.0448654037886341
2,120203,2179.0,138.0,5.0,3.5,13.93,27,18.0,True,False,False,False,True,False,True,False,0.01694915254237288
10,20575,998.0,67.1,5.0,2.0,19.0,18,14.0,False,False,False,True,True,False,False,False,0.004818876703223662
9,39879,1198.0,86.7,5.0,3.89,17.8,9,12.0,False,False,False,True,True,False,False,False,0.017613825191093387
6,31056,999.0,67.0,5.0,3.6,23.01,24,8.0,False,False,False,True,True,False,False,False,0.006646726487205052
9,50940,1373.0,91.1,5.0,6.95,19.12,18,10.0,False,False,False,True,False,False,False,False,0.011797939514788967
3,99362,1396.0,88.73,5.0,7.03,22.54,10,9.0,True,False,False,False,True,False,False,False,0.041043536058491197
0,54000,2393.0,147.8,5.0,16.5,13.68,28,9.0,True,False,False,False,True,False,False,False,0.02725157859754071
3,54268,1248.0,88.5,5.0,7.67,28.09,18,9.0,True,False,False,False,True,False,False,False,0.011797939514788967
3,94521,2993.0,228.075,5.0,19.625,14.74,13,13.0,True,False,False,False,False,False,False,False,0.004985044865403789
7,38932,1197.0,82.0,5.0,6.21,19.1,10,8.0,False,False,False,True,True,False,False,False,0.00980392156862745
3,60395,2967.0,228.075,5.0,19.625,16.12,23,10.0,True,False,False,False,False,False,False,False,0.001163177135260884
9,29000,1120.0,71.0,5.0,5.95,24.4,10,9.0,True,False,False,False,True,False,False,False,0.00980392156862745
4,58000,1968.0,140.0,5.0,11.0,16.55,1,14.0,True,False,False,False,False,False,False,False,0.012794948487869724
3,60913,1373.0,91.1,5.0,7.19,20.73,18,9.0,False,False,False,True,True,False,False,False,0.011797939514788967
4,65000,2494.0,102.0,5.0,6.4,12.8,28,14.0,True,False,False,False,True,False,False,False,0.02725157859754071
2,26000,2148.0,170.0,5.0,19.625,15.8,19,10.0,True,False,False,False,True,False,False,False,0.01694915254237288
5,19947,1197.0,78.9,5.0,4.5,20.36,10,9.0,False,False,False,True,True,False,False,False,0.0259222333000997
2,70816,1197.0,78.9,5.0,3.1,16.95,10,14.0,False,False,False,True,False,False,False,False,0.0259222333000997
4,54000,1248.0,74.0,5.0,5.95,27.39,18,10.0,True,False,False,False,True,False,False,False,0.010468594217347957
4,131500,1061.0,64.0,5.0,1.2,18.2,18,17.0,False,False,False,True,True,False,False,False,0.004818876703223662
2,35000,2993.0,228.075,5.0,19.625,16.46,2,11.0,True,False,False,False,False,False,False,False,0.002160186108341642
1,50000,3125.5,228.075,5.0,19.625,11.33,1,10.0,True,False,False,False,False,False,False,False,0.006314390162844799
5,124652,2993.0,228.075,5.0,19.625,11.7,2,14.0,True,False,False,False,False,False,False,False,0.003988035892323031
5,80264,1197.0,85.8,5.0,4.3,21.1,18,12.0,False,False,False,True,True,False,False,False,0.010634762379528082
10,125600,1461.0,84.8,5.0,3.75,21.64,22,12.0,True,False,False,False,True,False,False,False,0.004320372216683284
9,49000,1798.0,138.03,5.0,8.95,14.28,28,10.0,False,False,False,True,True,False,False,False,0.011299435028248588
10,111000,1364.0,67.1,5.0,4.75,23.59,28,13.0,True,False,False,False,True,False,False,False,0.010136257892987704
3,33690,1798.0,138.03,5.0,14.6,14.28,28,9.0,False,False,False,True,True,False,False,False,0.011299435028248588
9,50000,1968.0,174.33,5.0,17.5,17.68,1,13.0,True,False,False,False,False,False,False,False,0.008142239946826188
8,38092,1248.0,88.8,5.0,5.2,20.77,18,13.0,True,False,False,False,True,False,False,False,0.012462612163509471
3,47774,1197.0,82.0,5.0,6.04,18.9,10,8.0,False,False,False,True,True,False,False,False,0.0259222333000997
2,131500,1396.0,69.0,5.0,2.7,19.09,27,16.0,True,False,False,False,True,False,True,False,0.005151213027583915
2,65000,1248.0,74.0,5.0,6.75,26.59,18,6.0,True,False,False,False,False,False,False,False,0.05865736124958458
8,46000,1598.0,103.5,5.0,2.35,15.26,29,14.0,False,False,False,True,True,False,False,False,0.02509139248919907
5,16500,1199.0,84.0,5.0,5.0,23.84,27,8.0,False,False,False,True,True,False,False,False,0.0018278497839813892
8,39000,1497.0,117.3,5.0,6.95,17.8,9,9.0,False,False,False,True,True,False,False,False,0.0448654037886341
6,6000,1199.0,86.76,5.0,6.7,19.5,9,7.0,False,False,False,True,True,False,False,False,0.017613825191093387
5,60000,1968.0,174.33,5.0,19.625,17.11,1,10.0,True,False,False,False,False,False,False,False,0.012794948487869724
2,97320,1598.0,103.6,5.0,3.75,14.4,29,14.0,False,False,False,True,False,False,False,False,0.017779993353273512
2,99807,1598.0,103.6,5.0,3.75,20.54,29,14.0,True,False,False,False,True,False,False,False,0.017779993353273512
10,46000,1497.0,118.0,5.0,5.1,17.0,9,12.0,False,False,False,True,True,False,False,False,0.0448654037886341
9,12000,998.0,67.04,5.0,2.45,22.5,18,15.0,False,False,False,True,True,False,False,False,0.02558989697573945
8,13002,2771.0,193.1,5.0,3.25,9.3,25,20.0,False,False,False,True,False,False,False,False,0.008142239946826188
8,26000,1498.0,98.6,5.0,5.5,26.0,9,11.0,True,False,False,False,True,False,False,False,0.0448654037886341
7,68365,998.0,58.16,5.0,3.77,29.860000000000003,18,11.0,False,False,False,False,True,False,False,False,0.02558989697573945
3,27833,2987.0,165.0,5.0,19.625,6.499999999999998,19,9.0,True,False,False,False,False,False,False,False,0.0038218677301429045
7,51639,796.0,47.3,5.0,3.04,22.74,18,9.0,False,False,False,True,True,False,False,False,0.02376204719175806
4,21000,1197.0,81.83,5.0,4.9,18.6,10,10.0,False,False,False,True,True,False,False,False,0.041043536058491197
1,90000,1498.0,89.84,5.0,6.25,22.7,8,12.0,True,False,False,False,True,False,False,False,0.008806912595546694
5,36255,1995.0,184.0,5.0,19.625,19.59,2,10.0,True,False,False,False,False,False,False,False,0.016284479893652375
2,58000,2993.0,228.075,5.0,19.625,11.7,2,14.0,True,False,False,False,False,False,True,False,0.003988035892323031
3,48997,1198.0,86.7,5.0,5.21,18.0,9,11.0,False,False,False,True,True,False,True,False,0.017613825191093387
9,31130,1499.0,110.4,5.0,5.75,15.85,8,11.0,False,False,False,True,True,False,False,False,0.006979062811565304
3,75668,2993.0,228.075,5.0,16.58,14.74,13,13.0,True,False,False,False,False,False,False,False,0.004985044865403789
4,12000,1798.0,138.0,5.0,11.0,14.53,28,10.0,False,False,False,True,True,False,False,False,0.011299435028248588
10,90000,1197.0,78.9,5.0,2.8,20.36,10,11.0,False,False,False,True,True,False,True,False,0.0259222333000997
7,17320,2148.0,170.0,5.0,19.625,15.8,19,6.0,True,False,False,False,False,False,False,False,0.01694915254237288
4,85000,1968.0,108.5,5.0,3.65,20.0,25,14.0,True,False,False,False,True,False,True,False,0.004818876703223662
5,130000,2499.0,141.0,5.0,6.0,13.1,8,18.0,True,False,False,False,True,False,False,False,0.006480558325024925
3,60328,1196.0,70.0,5.0,4.54,15.6,8,12.0,False,False,False,True,True,False,False,False,0.016782984380192757
7,34327,1198.0,86.7,5.0,5.4,18.0,9,10.0,False,False,False,True,True,False,False,False,0.017613825191093387
9,75000,1405.0,70.0,5.0,3.3,19.1,27,11.0,True,False,False,False,True,False,False,False,0.006646726487205052
5,86000,1985.0,163.0,5.0,18.25,14.7,30,13.0,True,False,False,False,False,False,True,False,0.0009970089730807576
1,12000,799.0,53.0,5.0,3.1,22.7,5,8.0,False,False,False,True,True,False,False,False,0.00016616816218012627
7,57759,814.0,55.2,5.0,3.84,21.1,10,12.0,False,False,False,True,True,False,False,False,0.010136257892987704
8,24300,796.0,47.3,5.0,2.44,22.74,18,9.0,False,False,False,True,True,False,False,False,0.02376204719175806
1,66000,1198.0,73.9,5.0,3.6,16.47,29,14.0,False,False,False,True,True,False,True,False,0.02509139248919907
9,75915,1197.0,78.9,5.0,3.9,20.36,10,10.0,False,False,False,True,True,False,False,False,0.0259222333000997
2,107000,1498.0,97.7,5.0,2.9,16.95,22,12.0,False,False,False,True,True,False,True,False,0.004320372216683284
2,86000,1798.0,138.1,5.0,3.5,14.53,28,17.0,False,False,False,True,True,False,True,False,0.011299435028248588
2,131500,1493.0,110.0,5.0,3.5,18.1,10,16.0,True,False,False,False,True,False,True,False,0.02824858757062147
6,3000,796.0,47.3,5.0,3.5,24.7,18,6.0,False,False,False,True,True,False,False,False,0.02376204719175806
5,72495,1396.0,88.76,5.0,7.0,21.9,10,10.0,True,False,False,False,True,False,False,False,0.041043536058491197
2,33000,1582.0,126.2,5.0,8.7,19.08,10,9.0,True,False,False,False,False,False,False,False,0.02824858757062147
5,60000,2967.0,228.075,5.0,19.625,12.07,1,11.0,True,False,False,False,False,False,False,False,0.006314390162844799
5,80103,1396.0,69.0,5.0,1.8,25.0,27,9.0,True,False,False,False,True,False,False,False,0.006646726487205052
8,42100,995.0,62.0,5.0,0.99,18.0,4,18.0,False,False,False,True,True,False,False,False,0.001661681621801263
8,4500,1197.0,81.86,5.0,4.8,18.9,10,7.0,False,False,False,True,True,False,False,False,0.0259222333000997
9,97000,2982.0,169.0,5.0,17.95,12.55,28,11.0,True,False,False,False,True,False,False,False,0.016782984380192757
2,50000,72.0,41.0,5.0,13.0,18.19,17,9.0,False,True,False,False,False,False,False,False,0.00016616816218012627
7,51223,1197.0,81.86,5.0,5.66,18.9,10,8.0,False,False,False,True,True,False,False,False,0.0259222333000997
4,64000,1497.0,118.0,5.0,3.1,17.0,9,16.0,False,False,False,True,True,False,False,False,0.0448654037886341
7,56911,1197.0,81.86,5.0,6.54,18.6,10,9.0,False,False,False,True,True,False,False,False,0.002326354270521768
5,131500,2494.0,102.0,5.0,13.2,12.8,28,10.0,True,False,False,False,True,False,False,False,0.02725157859754071
7,21290,3125.5,228.075,5.0,19.625,13.0,8,7.0,False,False,False,True,False,False,False,False,0.00016616816218012627
7,14076,2755.0,171.5,5.0,19.4,11.36,28,6.0,True,False,False,False,False,False,False,False,0.02725157859754071
0,75180,1061.0,64.0,5.0,1.65,18.2,18,18.0,False,False,False,True,True,False,False,False,0.004818876703223662
6,92000,1248.0,74.0,5.0,4.35,22.9,18,12.0,True,False,False,False,True,False,True,False,0.05865736124958458
5,57266,1248.0,91.72,5.0,6.5,20.5,6,10.0,True,False,False,False,True,False,False,False,0.0006646726487205051
4,64000,998.0,67.1,5.0,1.11,18.2,18,18.0,False,False,False,True,True,False,False,False,0.004818876703223662
9,41000,1461.0,83.8,5.0,5.5,19.87,24,12.0,True,False,False,False,True,False,False,False,0.013791957460950481
4,45999,2835.0,107.2,5.0,11.0,10.5,21,13.0,True,False,False,False,True,False,False,False,0.003323363243602526
10,50000,998.0,67.04,5.0,3.9,23.1,18,10.0,False,False,False,True,False,False,False,False,0.009637753406447324
10,70000,1405.0,48.21,5.0,1.8,17.88,27,12.0,True,False,False,False,True,False,False,False,0.006646726487205052
7,37540,1197.0,81.86,5.0,6.22,18.6,10,9.0,False,False,False,True,True,False,False,False,0.002326354270521768
5,44000,998.0,67.04,5.0,4.3,23.1,18,11.0,False,False,False,True,False,False,False,False,0.009637753406447324
5,22500,1197.0,81.86,5.0,5.99,18.9,10,8.0,False,False,False,True,True,False,False,False,0.0259222333000997
4,17431,1197.0,81.83,5.0,6.0,18.6,10,8.0,False,False,False,True,True,False,False,False,0.041043536058491197
4,61566,1591.0,121.3,5.0,5.85,17.1,10,11.0,False,False,False,True,True,False,False,False,0.02824858757062147
7,61730,2179.0,147.51,5.0,19.625,12.39,16,11.0,True,False,False,False,False,False,False,False,0.009970089730807577
2,68000,1298.0,88.2,5.0,2.9,16.1,18,16.0,False,False,False,True,True,False,False,False,0.05865736124958458
9,29000,1198.0,86.7,5.0,4.25,18.0,9,11.0,False,False,False,True,True,False,False,False,0.017613825191093387
5,131500,1364.0,87.2,5.0,5.99,21.43,28,15.0,True,False,False,False,True,False,False,False,0.011299435028248588
8,46500,1498.0,98.6,5.0,3.3,27.4,9,12.0,True,False,False,False,True,False,False,False,0.017613825191093387
3,52830,2967.0,228.075,5.0,8.08,16.77,1,16.0,True,False,False,False,False,False,True,False,0.008142239946826188
6,39867,998.0,67.04,5.0,4.5,22.5,18,8.0,False,False,False,True,True,False,False,False,0.02558989697573945
5,58972,1498.0,98.6,5.0,6.5,24.2,9,11.0,True,False,False,False,True,False,False,False,0.0026586905948820204
1,66000,2354.0,152.0,5.0,3.9,10.1,9,19.0,False,False,False,True,False,False,True,False,0.00448654037886341
4,52000,1591.0,121.3,5.0,5.25,17.1,10,12.0,False,False,False,True,True,False,False,False,0.02824858757062147
1,58000,2199.0,194.3,5.0,17.0,11.72,10,11.0,True,False,False,False,False,False,False,False,0.002824858757062147
0,58000,1197.0,78.9,5.0,3.5,16.95,10,13.0,False,False,False,True,False,False,False,False,0.0259222333000997
5,75000,1399.0,68.0,5.0,3.0,17.7,8,17.0,True,False,False,False,True,False,True,False,0.00016616816218012627
3,41008,1197.0,78.9,5.0,4.87,20.36,10,10.0,False,False,False,True,True,False,True,False,0.0259222333000997
6,65000,1120.0,71.0,5.0,6.0,24.4,10,11.0,True,False,False,False,True,False,False,False,0.00980392156862745
9,19000,1968.0,174.5,5.0,15.5,18.19,25,10.0,True,False,False,False,False,False,False,False,0.008142239946826188
10,74000,1388.0,68.0,5.0,1.6,16.6,8,17.0,False,False,False,True,True,False,True,False,0.006646726487205052
10,33000,1197.0,83.1,5.0,7.25,21.4,18,8.0,False,False,False,True,False,False,False,False,0.010468594217347957
9,95000,1896.0,105.0,5.0,3.25,17.0,25,15.0,True,False,False,False,True,False,True,False,0.004818876703223662
8,34000,1498.0,108.5,5.0,3.4,20.64,29,13.0,True,False,False,False,True,False,False,False,0.017779993353273512
3,102865,2967.0,228.075,5.0,19.625,12.07,1,11.0,True,False,False,False,False,False,False,False,0.006314390162844799
7,52378,1591.0,121.3,5.0,7.97,17.0,10,9.0,False,False,False,True,True,False,False,False,0.02824858757062147
4,38000,2143.0,170.0,5.0,13.51,14.84,19,13.0,True,False,False,False,False,False,False,False,0.01694915254237288
7,60334,1498.0,98.6,5.0,5.43,25.8,9,10.0,True,False,False,False,True,False,False,False,0.017613825191093387
2,107000,1388.0,68.0,5.0,2.6,16.6,8,15.0,False,False,False,True,True,False,False,False,0.006646726487205052
1,131500,1197.0,82.9,5.0,4.45,18.5,10,12.0,False,False,False,True,True,False,False,False,0.041043536058491197
8,2196,796.0,47.3,5.0,2.75,22.74,18,8.0,False,False,False,True,True,False,False,False,0.02376204719175806
8,24000,2996.0,228.075,5.0,8.75,10.6,2,15.0,False,False,False,True,False,False,False,False,0.011299435028248588
3,44846,1368.0,88.7,5.0,5.41,14.6,6,10.0,False,False,False,True,True,False,True,False,0.0008308408109006315
7,64035,1248.0,73.75,5.0,8.55,28.4,18,7.0,True,False,False,False,False,False,False,False,0.003988035892323031
9,45600,2179.0,140.0,5.0,8.25,15.1,17,11.0,True,False,False,False,True,False,False,False,0.01877700232635427
7,102001,2400.0,200.0,5.0,19.625,11.1,30,11.0,True,False,False,False,False,False,False,False,0.00033233632436025255
3,47439,1197.0,78.9,5.0,4.49,20.36,10,11.0,False,False,False,True,True,False,False,False,0.0259222333000997
5,131500,2982.0,171.0,5.0,12.99,11.5,28,15.0,True,False,False,False,True,False,False,False,0.016782984380192757
1,29000,624.0,37.48,5.0,2.8,21.9,27,9.0,False,False,False,True,False,False,False,False,0.004154204054503157
3,51681,1461.0,108.5,5.0,8.43,19.98,24,9.0,True,False,False,False,True,False,False,False,0.00033233632436025255
5,50000,2967.0,228.075,5.0,19.625,12.07,1,10.0,True,False,False,False,False,False,False,False,0.006314390162844799
9,42666,1497.0,117.3,5.0,8.95,18.0,9,9.0,False,False,False,True,False,False,False,False,0.0448654037886341
6,65000,1461.0,108.45,5.0,5.5,19.01,24,12.0,True,False,False,False,True,False,True,False,0.013791957460950481
6,18776,1198.0,86.7,5.0,4.75,17.8,9,11.0,False,False,False,True,True,False,False,False,0.017613825191093387
6,6714,1198.0,86.7,5.0,4.75,18.0,9,9.0,False,False,False,True,True,False,False,False,0.017613825191093387
10,40000,1995.0,154.0,5.0,9.5,12.05,2,16.0,False,False,False,True,False,False,True,False,0.016284479893652375
3,88539,1248.0,73.94,5.0,3.77,23.2,18,14.0,True,False,False,False,True,False,False,False,0.010634762379528082
4,65055,1497.0,118.0,5.0,4.25,17.0,9,13.0,False,False,False,True,True,False,True,False,0.0448654037886341
9,23000,1995.0,184.0,5.0,19.625,18.88,2,11.0,True,False,False,False,False,False,False,False,0.016284479893652375
2,60000,1896.0,105.0,5.0,4.0,15.0,29,16.0,True,False,False,False,True,False,False,False,0.003988035892323031
7,59350,1197.0,85.8,5.0,4.16,19.1,18,12.0,False,False,False,True,True,False,False,False,0.05865736124958458
1,19000,2179.0,187.7,5.0,19.625,16.36,13,10.0,True,False,False,False,False,False,True,False,0.004985044865403789
7,45560,1197.0,82.0,5.0,6.34,16.9,10,9.0,False,False,False,True,False,False,False,False,0.00980392156862745
10,118000,2494.0,102.0,5.0,4.5,12.8,28,16.0,True,False,False,False,True,False,False,False,0.02725157859754071
2,55000,1196.0,73.0,5.0,3.75,15.1,18,9.0,False,False,False,True,True,False,False,False,0.0029910269192422734
4,60000,1968.0,140.8,5.0,10.2,15.2,1,13.0,True,False,False,False,False,False,True,False,0.012794948487869724
2,131500,2494.0,102.0,5.0,5.0,12.8,28,18.0,True,False,False,False,True,False,False,False,0.02725157859754071
9,46810,1995.0,163.5,5.0,3.95,9.8,18,17.0,False,False,False,True,True,False,False,False,0.0259222333000997
3,62767,1498.0,103.2,5.0,9.75,20.34,29,9.0,True,False,False,False,True,False,False,False,0.017779993353273512
7,18553,1197.0,81.86,5.0,7.93,18.6,10,7.0,False,False,False,True,True,False,False,False,0.002326354270521768
5,131500,1399.0,67.0,5.0,2.1,17.8,8,14.0,True,False,False,False,True,False,False,False,0.006646726487205052
3,53497,2477.0,175.56,5.0,16.42,13.5,21,10.0,True,False,False,False,True,False,False,False,0.003323363243602526
1,131500,2199.0,194.3,5.0,8.9,14.66,10,14.0,True,False,False,False,True,False,True,False,0.002824858757062147
10,95000,2179.0,140.0,5.0,7.21,15.1,17,13.0,True,False,False,False,True,False,False,False,0.01877700232635427
2,100000,2494.0,102.0,5.0,13.5,12.8,28,10.0,True,False,False,False,True,False,False,False,0.02725157859754071
2,29000,2987.0,228.075,5.0,19.625,11.57,19,9.0,True,False,False,False,False,False,False,False,0.0019940179461615153
1,87000,2179.0,120.0,5.0,7.4,12.05,17,11.0,True,False,False,False,True,False,False,False,0.010136257892987704
7,56838,1497.0,118.0,5.0,5.15,16.8,9,11.0,False,False,False,True,False,False,False,False,0.0448654037886341
10,100000,2987.0,224.0,5.0,19.625,12.0,19,12.0,True,False,False,False,False,False,False,False,0.0018278497839813892
8,125000,1497.0,118.0,5.0,3.25,17.0,9,14.0,False,False,False,True,True,False,False,False,0.0448654037886341
8,17000,998.0,67.0,5.0,3.95,22.5,18,8.0,False,False,False,True,False,False,False,False,0.02558989697573945
10,70000,1193.0,65.0,5.0,1.5,15.4,27,12.0,False,False,False,True,True,False,True,False,0.005151213027583915
10,50000,1197.0,80.0,5.0,3.0,17.0,10,15.0,False,False,False,True,True,False,True,False,0.041043536058491197
8,39800,1198.0,90.0,5.0,1.99,16.0,9,15.0,False,False,False,True,True,False,False,False,0.009637753406447324
8,60000,998.0,66.1,5.0,1.35,19.0,18,15.0,False,False,False,True,True,False,False,False,0.002824858757062147
5,58000,1995.0,181.0,5.0,13.5,16.07,2,16.0,True,False,False,False,False,False,False,False,0.016284479893652375
5,110009,1968.0,138.08,5.0,6.99,17.67,25,15.0,True,False,False,False,True,False,False,False,0.0009970089730807576
5,85000,1461.0,108.5,5.0,8.5,19.01,22,12.0,True,False,False,False,True,False,False,False,0.004320372216683284
10,84000,1199.0,73.9,5.0,2.89,22.07,29,15.0,True,False,False,False,True,False,True,False,0.02509139248919907
9,51000,1995.0,190.0,5.0,10.5,22.69,2,14.0,True,False,False,False,False,False,False,False,0.016284479893652375
7,68880,1498.0,97.7,5.0,3.97,16.95,22,12.0,False,False,False,True,True,False,False,False,0.004320372216683284
2,5500,998.0,67.1,5.0,4.25,24.07,18,8.0,False,False,False,True,False,False,False,False,0.02376204719175806
3,40052,1197.0,85.8,5.0,6.17,21.1,18,9.0,False,False,False,True,True,False,False,False,0.010634762379528082
3,47293,1968.0,174.3,5.0,19.625,14.16,1,9.0,True,False,False,False,False,False,False,False,0.004985044865403789
5,79663,1493.0,110.0,5.0,6.5,16.8,10,12.0,True,False,False,False,True,False,False,False,0.02824858757062147
6,63000,1498.0,98.6,5.0,4.25,25.8,9,12.0,True,False,False,False,True,False,True,False,0.017613825191093387
8,45000,1498.0,98.6,5.0,4.75,26.0,9,11.0,True,False,False,False,True,False,False,False,0.0448654037886341
7,56501,2755.0,174.5,5.0,17.71,12.9,28,11.0,True,False,False,False,False,False,False,False,0.016782984380192757
6,58000,1498.0,103.2,5.0,5.85,20.34,29,10.0,True,False,False,False,True,False,False,False,0.017779993353273512
3,51602,1995.0,190.0,5.0,17.27,22.48,2,14.0,True,False,False,False,False,False,False,False,0.011299435028248588
5,74199,1995.0,181.0,5.0,9.25,16.07,2,18.0,True,False,False,False,False,False,False,False,0.016284479893652375
0,25000,1591.0,121.3,5.0,12.75,13.0,10,8.0,False,False,False,True,False,False,False,False,0.015453639082751745
10,70000,1995.0,190.0,5.0,19.625,21.76,2,9.0,True,False,False,False,False,False,True,False,0.016284479893652375
1,25000,2143.0,167.62,5.0,19.625,14.84,19,12.0,True,False,False,False,False,False,True,False,0.01694915254237288
5,22000,1248.0,74.0,5.0,7.95,26.59,18,8.0,True,False,False,False,True,False,False,False,0.05865736124958458
5,47020,998.0,67.04,5.0,4.5,23.1,18,10.0,False,False,False,True,True,False,True,False,0.009637753406447324
9,8000,1995.0,187.74,5.0,19.625,19.59,2,8.0,True,False,False,False,False,False,False,False,0.016284479893652375
4,73000,3125.5,228.075,5.0,17.51,11.33,1,15.0,True,False,False,False,False,False,False,False,0.006314390162844799
7,36973,1199.0,88.7,5.0,6.8,18.2,9,8.0,False,False,False,True,True,False,False,False,0.009637753406447324
3,42083,624.0,37.48,5.0,1.68,25.4,27,11.0,False,False,False,True,True,False,False,False,0.004154204054503157
2,61000,796.0,47.3,5.0,2.9,24.7,18,9.0,False,False,False,True,True,False,False,False,0.02376204719175806
9,43628,998.0,67.04,5.0,3.16,22.5,18,11.0,False,False,False,True,True,False,False,False,0.02558989697573945
6,60000,1120.0,71.0,5.0,3.9,24.4,10,11.0,True,False,False,False,True,False,False,False,0.00980392156862745
4,54000,1199.0,76.8,5.0,1.95,17.8,4,15.0,False,False,False,True,True,False,True,False,0.007643735460285809
7,27001,2179.0,187.7,5.0,19.625,16.36,13,10.0,True,False,False,False,False,False,False,False,0.004985044865403789
2,52000,1968.0,167.7,5.0,9.0,18.33,29,15.0,True,False,False,False,False,False,False,False,0.0013293452974410102
5,80000,1396.0,88.76,5.0,4.5,21.27,10,13.0,True,False,False,False,True,False,False,False,0.041043536058491197
2,131500,2835.0,107.2,5.0,8.75,10.5,21,17.0,True,False,False,False,True,False,False,False,0.003323363243602526
2,3300,1248.0,88.5,5.0,11.5,24.3,18,7.0,True,False,False,False,False,False,False,False,0.0071452309737454305
4,35027,998.0,67.1,5.0,3.0,24.07,18,9.0,False,False,False,True,True,False,False,False,0.02376204719175806
3,26568,814.0,55.2,5.0,3.79,21.1,10,10.0,False,False,False,True,True,False,False,False,0.010136257892987704
0,59000,1248.0,88.5,5.0,6.0,28.09,18,10.0,True,False,False,False,True,False,False,False,0.011797939514788967
1,51000,1582.0,126.2,5.0,13.25,19.67,10,9.0,True,False,False,False,True,False,False,False,0.015453639082751745
4,56400,1968.0,138.1,5.0,8.0,17.2,25,13.0,True,False,False,False,False,False,False,False,0.008142239946826188
5,80000,1498.0,88.8,5.0,5.8,20.14,29,10.0,True,False,False,False,True,False,False,False,0.02509139248919907
4,72000,1493.0,97.7,5.0,13.85,18.48,2,13.0,True,False,False,False,False,False,False,True,0.011299435028248588
5,107000,2494.0,100.6,5.0,13.5,12.99,28,12.0,True,False,False,False,True,False,True,False,0.02725157859754071
10,100000,2143.0,203.0,5.0,19.625,14.21,19,11.0,True,False,False,False,False,False,False,False,0.014622798271851114
7,59998,1498.0,88.8,5.0,5.49,20.14,29,9.0,True,False,False,False,True,False,False,False,0.02509139248919907
5,105000,1968.0,150.0,5.0,19.0,17.32,1,12.0,True,False,False,False,False,False,False,False,0.00448654037886341
